wikipedia	id_geonames	lat	lon	name_modern	name_historical	country	country_ISO3	region
	3065617	50.1813	12.6401	Sokolov	Falkenau an der Eger			czech_republic
	3065779	50.7401	14.5915	Sloup v Čechách	Bürgstein			czech_republic
	2613692	55.4185	9.1532	Skodborg; Skodborg Sogn	Schottburg			n_europe
	2765080	48.04690	14.33370	Sierninghofen (Sierning)	Sierninghofen			austria
	2774832	47.9471	13.5954	Schörfling am Attersee	Kammer am Attersee			austria
	2765730	47.9345	16.2538	Schönau an der Triesting	Schönau			austria
	3448439	-23.5475	-46.6361	São Paulo	Sao Paulo			america
	3448622	-29.7603	-51.1472	São Leopoldo	Sao Leopoldo			america
	3449741	-29.1917	-54.8672	Santiago (Rio Grande do Sul)	Santiago			america
	3871336	-33.4569	-70.6483	Santiago	Santiago de Chile			america
	2766340	47.7393	13.4467	Sankt Wolfgang im Salzkammergut	Sankt Wolfgang			austria
	2766359	46.7681	14.3603	Sankt Veit an der Glan	Sankt Veit			austria
	2766495	47.3384	15.0178	Sankt Michael in Obersteiermark	Sankt Michael			austria
	11903640	47.0692	15.4578	Sankt Leonhard (Graz)	Sankt Leonhard bei Graz			austria
	5007989	43.4195	-83.9508	Saginaw (?)	Saginow			america
	3066538	50.2345	12.8520	Rybáře (Karlovy Vary)	Fischern-Karlsbad			czech_republic
	2767280	48.5728	13.9883	Rohrbach-Berg	Rohrbach			austria
	2767777	47.6951	15.8457	Reichenau an der Rax	Reichenau			austria
	2767902	47.4394	11.8941	Rattenberg (in Tirol)	Rattenberg			austria
	2768177	48.8500	15.5000	Raabs an der Thaya	Raabs			austria
	2768180	48.3524	13.6469	Raab (Oberösterreich)	Raab			austria
	2768236	48.0584	15.1348	Purgstall an der Erlauf	Purgstall			austria
	3067382	50.4007	13.2780	Prunéřov (Kadaň)	Brunnersdorf			czech_republic
	3067688	50.0501	12.7328	Prameny	Sangerberg			czech_republic
	3067713	49.0129	13.9975	Prachatice	Prachatitz			czech_republic
	3067770	50.3598	13.7029	Postoloprty	Postelberg			czech_republic
	2768497	46.6364	14.1464	Pörtschach am Wörther See	Pörtschach			austria
	3067953	48.9812	16.5245	Pohořelice	Pohrlitz			czech_republic
	3068031	50.7667	14.2000	Podmokly (Děčín)	Bodenbach an der Elbe			czech_republic
	3068156	50.2503	13.7038	Pnětluky	Netluk			czech_republic
	3068191	50.2207	12.3467	Plesná	Fleißen			czech_republic
	3068246	49.8682	12.7438	Planá u Mariánských Lázní	Plan			czech_republic
	5206379	40.4406	-79.9959	Pittsburg	Pittsburgh			america
	3068293	49.3088	14.1475	Písek	Pisek			czech_republic
	3068350	50.7890	13.9761	Petrovice u Chabařovic	Peterswald			czech_republic
	3454031	-22.505	-43.1786	Petrópolis	Petrópolis			america
	4171563	27.7709	-82.6793	Petersburg (?)	Saint Petersburg			america
	2769059	48.1873	15.0881	Persenbeug-Gottsdorf	Persenbeug			austria
	3068423	50.3657	12.7837	Pernink	Bärringen			czech_republic
	589580	58.3859	24.4971	Pärnu	Pernau			n_europe
	596238	55.9175	21.0686	Palanga	Polangen			n_europe
	3068799	49.8347	18.2820	Ostrava	Mährisch Ostrau			czech_republic
	3068857	50.6212	13.6927	Osek	Ossegg			czech_republic
